cohort,instance,workflow_family,task_scale,cluster,scenario,deadline_factor,mode,variant,cost,algorithm_time_ms,valid,process_wall_seconds
primary,setting1_eager1000_72_184_19_1_1,eager,eager1000,small,1,1.0,without_ls,pressW,899,714.0,True,8.262714
primary,setting1_eager1000_72_184_19_1_1,eager,eager1000,small,1,1.0,without_ls,pressWR,1,790.0,True,8.262714
primary,setting1_eager1000_72_184_19_1_1,eager,eager1000,small,1,1.0,without_ls,slack,0,769.0,True,8.262714
primary,setting1_eager1000_72_184_19_1_1,eager,eager1000,small,1,1.0,without_ls,slackR,0,850.0,True,8.262714
primary,setting1_eager1000_72_184_19_1_1,eager,eager1000,small,1,1.0,without_ls,slackW,8,707.0,True,8.262714
primary,setting1_eager1000_72_184_19_1_1,eager,eager1000,small,1,1.0,without_ls,slackWR,0,814.0,True,8.262714
primary,setting1_eager1000_72_276_28_1_1,eager,eager1000,small,1,1.5,baseline,baseline,6478,9.0,True,0.273935
primary,setting1_eager1000_72_276_28_1_1,eager,eager1000,small,1,1.5,with_ls,press-LS,0,798.0,True,8.661849
primary,setting1_eager1000_72_276_28_1_1,eager,eager1000,small,1,1.5,with_ls,pressR-LS,0,897.0,True,8.661849
primary,setting1_eager1000_72_276_28_1_1,eager,eager1000,small,1,1.5,with_ls,pressW-LS,0,755.0,True,8.661849
primary,setting1_eager1000_72_276_28_1_1,eager,eager1000,small,1,1.5,with_ls,pressWR-LS,0,865.0,True,8.661849
primary,setting1_eager1000_72_276_28_1_1,eager,eager1000,small,1,1.5,with_ls,slack-LS,0,805.0,True,8.661849
primary,setting1_eager1000_72_276_28_1_1,eager,eager1000,small,1,1.5,with_ls,slackR-LS,0,909.0,True,8.661849
primary,setting1_eager1000_72_276_28_1_1,eager,eager1000,small,1,1.5,with_ls,slackW-LS,0,741.0,True,8.661849
primary,setting1_eager1000_72_276_28_1_1,eager,eager1000,small,1,1.5,with_ls,slackWR-LS,0,857.0,True,8.661849
primary,setting1_eager1000_72_276_28_1_1,eager,eager1000,small,1,1.5,without_ls,press,0,767.0,True,8.475
primary,setting1_eager1000_72_276_28_1_1,eager,eager1000,small,1,1.5,without_ls,pressR,0,866.0,True,8.475
primary,setting1_eager1000_72_276_28_1_1,eager,eager1000,small,1,1.5,without_ls,pressW,0,729.0,True,8.475
primary,setting1_eager1000_72_276_28_1_1,eager,eager1000,small,1,1.5,without_ls,pressWR,0,834.0,True,8.475
primary,setting1_eager1000_72_276_28_1_1,eager,eager1000,small,1,1.5,without_ls,slack,0,770.0,True,8.475
primary,setting1_eager1000_72_276_28_1_1,eager,eager1000,small,1,1.5,without_ls,slackR,0,883.0,True,8.475
primary,setting1_eager1000_72_276_28_1_1,eager,eager1000,small,1,1.5,without_ls,slackW,0,709.0,True,8.475
primary,setting1_eager1000_72_276_28_1_1,eager,eager1000,small,1,1.5,without_ls,slackWR,0,841.0,True,8.475
primary,setting1_eager1000_72_368_37_1_1,eager,eager1000,small,1,2.0,baseline,baseline,9627,9.0,True,0.275443
primary,setting1_eager1000_72_368_37_1_1,eager,eager1000,small,1,2.0,with_ls,press-LS,0,870.0,True,9.343068
primary,setting1_eager1000_72_368_37_1_1,eager,eager1000,small,1,2.0,with_ls,pressR-LS,0,1015.0,True,9.343068
primary,setting1_eager1000_72_368_37_1_1,eager,eager1000,small,1,2.0,with_ls,pressW-LS,0,818.0,True,9.343068
primary,setting1_eager1000_72_368_37_1_1,eager,eager1000,small,1,2.0,with_ls,pressWR-LS,0,977.0,True,9.343068
primary,setting1_eager1000_72_368_37_1_1,eager,eager1000,small,1,2.0,with_ls,slack-LS,0,868.0,True,9.343068
primary,setting1_eager1000_72_368_37_1_1,eager,eager1000,small,1,2.0,with_ls,slackR-LS,0,1005.0,True,9.343068
primary,setting1_eager1000_72_368_37_1_1,eager,eager1000,small,1,2.0,with_ls,slackW-LS,0,800.0,True,9.343068
primary,setting1_eager1000_72_368_37_1_1,eager,eager1000,small,1,2.0,with_ls,slackWR-LS,0,953.0,True,9.343068
primary,setting1_eager1000_72_368_37_1_1,eager,eager1000,small,1,2.0,without_ls,press,0,816.0,True,9.001374
primary,setting1_eager1000_72_368_37_1_1,eager,eager1000,small,1,2.0,without_ls,pressR,0,974.0,True,9.001374
primary,setting1_eager1000_72_368_37_1_1,eager,eager1000,small,1,2.0,without_ls,pressW,0,770.0,True,9.001374
primary,setting1_eager1000_72_368_37_1_1,eager,eager1000,small,1,2.0,without_ls,pressWR,0,933.0,True,9.001374
primary,setting1_eager1000_72_368_37_1_1,eager,eager1000,small,1,2.0,without_ls,slack,0,818.0,True,9.001374
primary,setting1_eager1000_72_368_37_1_1,eager,eager1000,small,1,2.0,without_ls,slackR,0,963.0,True,9.001374
primary,setting1_eager1000_72_368_37_1_1,eager,eager1000,small,1,2.0,without_ls,slackW,0,751.0,True,9.001374
primary,setting1_eager1000_72_368_37_1_1,eager,eager1000,small,1,2.0,without_ls,slackWR,0,901.0,True,9.001374
primary,setting1_eager1000_72_552_56_1_1,eager,eager1000,small,1,3.0,baseline,baseline,7301,9.0,True,0.277591
primary,setting1_eager1000_72_552_56_1_1,eager,eager1000,small,1,3.0,with_ls,press-LS,0,908.0,True,10.027789
primary,setting1_eager1000_72_552_56_1_1,eager,eager1000,small,1,3.0,with_ls,pressR-LS,0,1144.0,True,10.027789
primary,setting1_eager1000_72_552_56_1_1,eager,eager1000,small,1,3.0,with_ls,pressW-LS,0,845.0,True,10.027789
primary,setting1_eager1000_72_552_56_1_1,eager,eager1000,small,1,3.0,with_ls,pressWR-LS,0,1103.0,True,10.027789
primary,setting1_eager1000_72_552_56_1_1,eager,eager1000,small,1,3.0,with_ls,slack-LS,0,912.0,True,10.027789
primary,setting1_eager1000_72_552_56_1_1,eager,eager1000,small,1,3.0,with_ls,slackR-LS,0,1137.0,True,10.027789
primary,setting1_eager1000_72_552_56_1_1,eager,eager1000,small,1,3.0,with_ls,slackW-LS,0,853.0,True,10.027789
primary,setting1_eager1000_72_552_56_1_1,eager,eager1000,small,1,3.0,with_ls,slackWR-LS,0,1090.0,True,10.027789
primary,setting1_eager1000_72_552_56_1_1,eager,eager1000,small,1,3.0,without_ls,press,0,856.0,True,9.642449
primary,setting1_eager1000_72_552_56_1_1,eager,eager1000,small,1,3.0,without_ls,pressR,0,1095.0,True,9.642449
primary,setting1_eager1000_72_552_56_1_1,eager,eager1000,small,1,3.0,without_ls,pressW,0,804.0,True,9.642449
primary,setting1_eager1000_72_552_56_1_1,eager,eager1000,small,1,3.0,without_ls,pressWR,0,1045.0,True,9.642449
primary,setting1_eager1000_72_552_56_1_1,eager,eager1000,small,1,3.0,without_ls,slack,0,838.0,True,9.642449
primary,setting1_eager1000_72_552_56_1_1,eager,eager1000,small,1,3.0,without_ls,slackR,0,1088.0,True,9.642449
primary,setting1_eager1000_72_552_56_1_1,eager,eager1000,small,1,3.0,without_ls,slackW,0,795.0,True,9.642449
primary,setting1_eager1000_72_552_56_1_1,eager,eager1000,small,1,3.0,without_ls,slackWR,0,1038.0,True,9.642449
primary,setting1_eager200_72_111_12_1_1,eager,eager200,small,1,1.5,baseline,baseline,0,1.0,True,0.055719
primary,setting1_eager200_72_111_12_1_1,eager,eager200,small,1,1.5,with_ls,press-LS,0,21.0,True,0.599065
primary,setting1_eager200_72_111_12_1_1,eager,eager200,small,1,1.5,with_ls,pressR-LS,0,29.0,True,0.599065
primary,setting1_eager200_72_111_12_1_1,eager,eager200,small,1,1.5,with_ls,pressW-LS,0,20.0,True,0.599065
primary,setting1_eager200_72_111_12_1_1,eager,eager200,small,1,1.5,with_ls,pressWR-LS,0,28.0,True,0.599065
primary,setting1_eager200_72_111_12_1_1,eager,eager200,small,1,1.5,with_ls,slack-LS,0,21.0,True,0.599065
primary,setting1_eager200_72_111_12_1_1,eager,eager200,small,1,1.5,with_ls,slackR-LS,0,29.0,True,0.599065
primary,setting1_eager200_72_111_12_1_1,eager,eager200,small,1,1.5,with_ls,slackW-LS,0,19.0,True,0.599065
primary,setting1_eager200_72_111_12_1_1,eager,eager200,small,1,1.5,with_ls,slackWR-LS,0,27.0,True,0.599065
primary,setting1_eager200_72_111_12_1_1,eager,eager200,small,1,1.5,without_ls,press,0,19.0,True,0.583034
primary,setting1_eager200_72_111_12_1_1,eager,eager200,small,1,1.5,without_ls,pressR,0,26.0,True,0.583034
primary,setting1_eager200_72_111_12_1_1,eager,eager200,small,1,1.5,without_ls,pressW,0,18.0,True,0.583034
primary,setting1_eager200_72_111_12_1_1,eager,eager200,small,1,1.5,without_ls,pressWR,0,25.0,True,0.583034
primary,setting1_eager200_72_111_12_1_1,eager,eager200,small,1,1.5,without_ls,slack,0,18.0,True,0.583034
primary,setting1_eager200_72_111_12_1_1,eager,eager200,small,1,1.5,without_ls,slackR,0,26.0,True,0.583034
primary,setting1_eager200_72_111_12_1_1,eager,eager200,small,1,1.5,without_ls,slackW,0,17.0,True,0.583034
primary,setting1_eager200_72_111_12_1_1,eager,eager200,small,1,1.5,without_ls,slackWR,0,25.0,True,0.583034
primary,setting1_eager200_72_148_15_1_1,eager,eager200,small,1,2.0,baseline,baseline,0,1.0,True,0.055817
primary,setting1_eager200_72_148_15_1_1,eager,eager200,small,1,2.0,with_ls,press-LS,0,23.0,True,0.627343
primary,setting1_eager200_72_148_15_1_1,eager,eager200,small,1,2.0,with_ls,pressR-LS,0,34.0,True,0.627343
primary,setting1_eager200_72_148_15_1_1,eager,eager200,small,1,2.0,with_ls,pressW-LS,0,21.0,True,0.627343
primary,setting1_eager200_72_148_15_1_1,eager,eager200,small,1,2.0,with_ls,pressWR-LS,0,33.0,True,0.627343
primary,setting1_eager200_72_148_15_1_1,eager,eager200,small,1,2.0,with_ls,slack-LS,0,23.0,True,0.627343
primary,setting1_eager200_72_148_15_1_1,eager,eager200,small,1,2.0,with_ls,slackR-LS,0,33.0,True,0.627343
primary,setting1_eager200_72_148_15_1_1,eager,eager200,small,1,2.0,with_ls,slackW-LS,0,22.0,True,0.627343
primary,setting1_eager200_72_148_15_1_1,eager,eager200,small,1,2.0,with_ls,slackWR-LS,0,33.0,True,0.627343
primary,setting1_eager200_72_148_15_1_1,eager,eager200,small,1,2.0,without_ls,press,0,20.0,True,0.603373
primary,setting1_eager200_72_148_15_1_1,eager,eager200,small,1,2.0,without_ls,pressR,0,31.0,True,0.603373
primary,setting1_eager200_72_148_15_1_1,eager,eager200,small,1,2.0,without_ls,pressW,0,19.0,True,0.603373
primary,setting1_eager200_72_148_15_1_1,eager,eager200,small,1,2.0,without_ls,pressWR,0,30.0,True,0.603373
primary,setting1_eager200_72_148_15_1_1,eager,eager200,small,1,2.0,without_ls,slack,0,20.0,True,0.603373
primary,setting1_eager200_72_148_15_1_1,eager,eager200,small,1,2.0,without_ls,slackR,0,30.0,True,0.603373
primary,setting1_eager200_72_148_15_1_1,eager,eager200,small,1,2.0,without_ls,slackW,0,19.0,True,0.603373
primary,setting1_eager200_72_148_15_1_1,eager,eager200,small,1,2.0,without_ls,slackWR,0,29.0,True,0.603373
primary,setting1_eager200_72_222_23_1_1,eager,eager200,small,1,3.0,baseline,baseline,0,1.0,True,0.056238
primary,setting1_eager200_72_222_23_1_1,eager,eager200,small,1,3.0,with_ls,press-LS,0,25.0,True,0.669269
primary,setting1_eager200_72_222_23_1_1,eager,eager200,small,1,3.0,with_ls,pressR-LS,0,42.0,True,0.669269
primary,setting1_eager200_72_222_23_1_1,eager,eager200,small,1,3.0,with_ls,pressW-LS,0,25.0,True,0.669269
primary,setting1_eager200_72_222_23_1_1,eager,eager200,small,1,3.0,with_ls,pressWR-LS,0,40.0,True,0.669269
primary,setting1_eager200_72_222_23_1_1,eager,eager200,small,1,3.0,with_ls,slack-LS,0,24.0,True,0.669269
primary,setting1_eager200_72_222_23_1_1,eager,eager200,small,1,3.0,with_ls,slackR-LS,0,42.0,True,0.669269
primary,setting1_eager200_72_222_23_1_1,eager,eager200,small,1,3.0,with_ls,slackW-LS,0,24.0,True,0.669269
primary,setting1_eager200_72_222_23_1_1,eager,eager200,small,1,3.0,with_ls,slackWR-LS,0,41.0,True,0.669269
primary,setting1_eager200_72_222_23_1_1,eager,eager200,small,1,3.0,without_ls,press,0,20.0,True,0.637564
primary,setting1_eager200_72_222_23_1_1,eager,eager200,small,1,3.0,without_ls,pressR,0,38.0,True,0.637564
primary,setting1_eager200_72_222_23_1_1,eager,eager200,small,1,3.0,without_ls,pressW,0,20.0,True,0.637564
primary,setting1_eager200_72_222_23_1_1,eager,eager200,small,1,3.0,without_ls,pressWR,0,36.0,True,0.637564
primary,setting1_eager200_72_222_23_1_1,eager,eager200,small,1,3.0,without_ls,slack,0,20.0,True,0.637564
primary,setting1_eager200_72_222_23_1_1,eager,eager200,small,1,3.0,without_ls,slackR,0,37.0,True,0.637564
primary,setting1_eager200_72_222_23_1_1,eager,eager200,small,1,3.0,without_ls,slackW,0,20.0,True,0.637564
primary,setting1_eager200_72_222_23_1_1,eager,eager200,small,1,3.0,without_ls,slackWR,0,37.0,True,0.637564
primary,setting1_eager200_72_74_8_1_1,eager,eager200,small,1,1.0,baseline,baseline,0,1.0,True,0.05598
primary,setting1_eager200_72_74_8_1_1,eager,eager200,small,1,1.0,with_ls,press-LS,0,19.0,True,0.578781
primary,setting1_eager200_72_74_8_1_1,eager,eager200,small,1,1.0,with_ls,pressR-LS,0,25.0,True,0.578781
primary,setting1_eager200_72_74_8_1_1,eager,eager200,small,1,1.0,with_ls,pressW-LS,0,18.0,True,0.578781
primary,setting1_eager200_72_74_8_1_1,eager,eager200,small,1,1.0,with_ls,pressWR-LS,0,24.0,True,0.578781
primary,setting1_eager200_72_74_8_1_1,eager,eager200,small,1,1.0,with_ls,slack-LS,0,19.0,True,0.578781
primary,setting1_eager200_72_74_8_1_1,eager,eager200,small,1,1.0,with_ls,slackR-LS,0,25.0,True,0.578781
primary,setting1_eager200_72_74_8_1_1,eager,eager200,small,1,1.0,with_ls,slackW-LS,0,18.0,True,0.578781
primary,setting1_eager200_72_74_8_1_1,eager,eager200,small,1,1.0,with_ls,slackWR-LS,0,24.0,True,0.578781
primary,setting1_eager200_72_74_8_1_1,eager,eager200,small,1,1.0,without_ls,press,0,17.0,True,0.567168
primary,setting1_eager200_72_74_8_1_1,eager,eager200,small,1,1.0,without_ls,pressR,0,23.0,True,0.567168
primary,setting1_eager200_72_74_8_1_1,eager,eager200,small,1,1.0,without_ls,pressW,0,16.0,True,0.567168
primary,setting1_eager200_72_74_8_1_1,eager,eager200,small,1,1.0,without_ls,pressWR,0,22.0,True,0.567168
primary,setting1_eager200_72_74_8_1_1,eager,eager200,small,1,1.0,without_ls,slack,0,17.0,True,0.567168
primary,setting1_eager200_72_74_8_1_1,eager,eager200,small,1,1.0,without_ls,slackR,0,23.0,True,0.567168
primary,setting1_eager200_72_74_8_1_1,eager,eager200,small,1,1.0,without_ls,slackW,0,16.0,True,0.567168
primary,setting1_eager200_72_74_8_1_1,eager,eager200,small,1,1.0,without_ls,slackWR,0,22.0,True,0.567168
primary,setting1_methylseq1000_72_315_32_1_1,methylseq,methylseq1000,small,1,1.0,baseline,baseline,26354,5.0,True,0.174574
primary,setting1_methylseq1000_72_315_32_1_1,methylseq,methylseq1000,small,1,1.0,with_ls,press-LS,0,386.0,True,4.550907
primary,setting1_methylseq1000_72_315_32_1_1,methylseq,methylseq1000,small,1,1.0,with_ls,pressR-LS,0,429.0,True,4.550907
primary,setting1_methylseq1000_72_315_32_1_1,methylseq,methylseq1000,small,1,1.0,with_ls,pressW-LS,0,382.0,True,4.550907
primary,setting1_methylseq1000_72_315_32_1_1,methylseq,methylseq1000,small,1,1.0,with_ls,pressWR-LS,0,446.0,True,4.550907
primary,setting1_methylseq1000_72_315_32_1_1,methylseq,methylseq1000,small,1,1.0,with_ls,slack-LS,0,386.0,True,4.550907
primary,setting1_methylseq1000_72_315_32_1_1,methylseq,methylseq1000,small,1,1.0,with_ls,slackR-LS,0,432.0,True,4.550907
primary,setting1_methylseq1000_72_315_32_1_1,methylseq,methylseq1000,small,1,1.0,with_ls,slackW-LS,0,357.0,True,4.550907
primary,setting1_methylseq1000_72_315_32_1_1,methylseq,methylseq1000,small,1,1.0,with_ls,slackWR-LS,0,418.0,True,4.550907
primary,setting1_methylseq1000_72_315_32_1_1,methylseq,methylseq1000,small,1,1.0,without_ls,press,2227,336.0,True,4.264876
primary,setting1_methylseq1000_72_315_32_1_1,methylseq,methylseq1000,small,1,1.0,without_ls,pressR,0,400.0,True,4.264876
primary,setting1_methylseq1000_72_315_32_1_1,methylseq,methylseq1000,small,1,1.0,without_ls,pressW,3322,330.0,True,4.264876
primary,setting1_methylseq1000_72_315_32_1_1,methylseq,methylseq1000,small,1,1.0,without_ls,pressWR,936,394.0,True,4.264876
primary,setting1_methylseq1000_72_315_32_1_1,methylseq,methylseq1000,small,1,1.0,without_ls,slack,38,337.0,True,4.264876
primary,setting1_methylseq1000_72_315_32_1_1,methylseq,methylseq1000,small,1,1.0,without_ls,slackR,0,406.0,True,4.264876
primary,setting1_methylseq1000_72_315_32_1_1,methylseq,methylseq1000,small,1,1.0,without_ls,slackW,0,329.0,True,4.264876
primary,setting1_methylseq1000_72_315_32_1_1,methylseq,methylseq1000,small,1,1.0,without_ls,slackWR,0,398.0,True,4.264876
primary,setting1_methylseq1000_72_473_48_1_1,methylseq,methylseq1000,small,1,1.5,baseline,baseline,32971,5.0,True,0.177051
primary,setting1_methylseq1000_72_473_48_1_1,methylseq,methylseq1000,small,1,1.5,with_ls,press-LS,0,397.0,True,5.035965
primary,setting1_methylseq1000_72_473_48_1_1,methylseq,methylseq1000,small,1,1.5,with_ls,pressR-LS,0,520.0,True,5.035965
primary,setting1_methylseq1000_72_473_48_1_1,methylseq,methylseq1000,small,1,1.5,with_ls,pressW-LS,0,429.0,True,5.035965
primary,setting1_methylseq1000_72_473_48_1_1,methylseq,methylseq1000,small,1,1.5,with_ls,pressWR-LS,0,558.0,True,5.035965
primary,setting1_methylseq1000_72_473_48_1_1,methylseq,methylseq1000,small,1,1.5,with_ls,slack-LS,0,389.0,True,5.035965
primary,setting1_methylseq1000_72_473_48_1_1,methylseq,methylseq1000,small,1,1.5,with_ls,slackR-LS,0,519.0,True,5.035965
primary,setting1_methylseq1000_72_473_48_1_1,methylseq,methylseq1000,small,1,1.5,with_ls,slackW-LS,0,398.0,True,5.035965
primary,setting1_methylseq1000_72_473_48_1_1,methylseq,methylseq1000,small,1,1.5,with_ls,slackWR-LS,0,507.0,True,5.035965
primary,setting1_methylseq1000_72_473_48_1_1,methylseq,methylseq1000,small,1,1.5,without_ls,press,0,343.0,True,4.551539
primary,setting1_methylseq1000_72_473_48_1_1,methylseq,methylseq1000,small,1,1.5,without_ls,pressR,0,470.0,True,4.551539
primary,setting1_methylseq1000_72_473_48_1_1,methylseq,methylseq1000,small,1,1.5,without_ls,pressW,472,336.0,True,4.551539
primary,setting1_methylseq1000_72_473_48_1_1,methylseq,methylseq1000,small,1,1.5,without_ls,pressWR,23,455.0,True,4.551539
primary,setting1_methylseq1000_72_473_48_1_1,methylseq,methylseq1000,small,1,1.5,without_ls,slack,0,348.0,True,4.551539
primary,setting1_methylseq1000_72_473_48_1_1,methylseq,methylseq1000,small,1,1.5,without_ls,slackR,0,465.0,True,4.551539
primary,setting1_methylseq1000_72_473_48_1_1,methylseq,methylseq1000,small,1,1.5,without_ls,slackW,0,350.0,True,4.551539
primary,setting1_methylseq1000_72_473_48_1_1,methylseq,methylseq1000,small,1,1.5,without_ls,slackWR,0,452.0,True,4.551539
primary,setting1_methylseq1000_72_630_63_1_1,methylseq,methylseq1000,small,1,2.0,baseline,baseline,52355,5.0,True,0.177345
primary,setting1_methylseq1000_72_630_63_1_1,methylseq,methylseq1000,small,1,2.0,with_ls,press-LS,0,471.0,True,5.559607
primary,setting1_methylseq1000_72_630_63_1_1,methylseq,methylseq1000,small,1,2.0,with_ls,pressR-LS,0,650.0,True,5.559607
primary,setting1_methylseq1000_72_630_63_1_1,methylseq,methylseq1000,small,1,2.0,with_ls,pressW-LS,0,464.0,True,5.559607
primary,setting1_methylseq1000_72_630_63_1_1,methylseq,methylseq1000,small,1,2.0,with_ls,pressWR-LS,0,642.0,True,5.559607
primary,setting1_methylseq1000_72_630_63_1_1,methylseq,methylseq1000,small,1,2.0,with_ls,slack-LS,0,423.0,True,5.559607
primary,setting1_methylseq1000_72_630_63_1_1,methylseq,methylseq1000,small,1,2.0,with_ls,slackR-LS,0,588.0,True,5.559607
primary,setting1_methylseq1000_72_630_63_1_1,methylseq,methylseq1000,small,1,2.0,with_ls,slackW-LS,0,416.0,True,5.559607
primary,setting1_methylseq1000_72_630_63_1_1,methylseq,methylseq1000,small,1,2.0,with_ls,slackWR-LS,0,582.0,True,5.559607
primary,setting1_methylseq1000_72_630_63_1_1,methylseq,methylseq1000,small,1,2.0,without_ls,press,91,366.0,True,4.954102
primary,setting1_methylseq1000_72_630_63_1_1,methylseq,methylseq1000,small,1,2.0,without_ls,pressR,697,546.0,True,4.954102
primary,setting1_methylseq1000_72_630_63_1_1,methylseq,methylseq1000,small,1,2.0,without_ls,pressW,100,358.0,True,4.954102
primary,setting1_methylseq1000_72_630_63_1_1,methylseq,methylseq1000,small,1,2.0,without_ls,pressWR,1265,526.0,True,4.954102
primary,setting1_methylseq1000_72_630_63_1_1,methylseq,methylseq1000,small,1,2.0,without_ls,slack,0,368.0,True,4.954102
primary,setting1_methylseq1000_72_630_63_1_1,methylseq,methylseq1000,small,1,2.0,without_ls,slackR,0,554.0,True,4.954102
primary,setting1_methylseq1000_72_630_63_1_1,methylseq,methylseq1000,small,1,2.0,without_ls,slackW,0,360.0,True,4.954102
primary,setting1_methylseq1000_72_630_63_1_1,methylseq,methylseq1000,small,1,2.0,without_ls,slackWR,0,535.0,True,4.954102
primary,setting1_methylseq1000_72_945_95_1_1,methylseq,methylseq1000,small,1,3.0,baseline,baseline,40346,5.0,True,0.17676
primary,setting1_methylseq1000_72_945_95_1_1,methylseq,methylseq1000,small,1,3.0,with_ls,press-LS,0,481.0,True,6.278872
primary,setting1_methylseq1000_72_945_95_1_1,methylseq,methylseq1000,small,1,3.0,with_ls,pressR-LS,0,779.0,True,6.278872
primary,setting1_methylseq1000_72_945_95_1_1,methylseq,methylseq1000,small,1,3.0,with_ls,pressW-LS,0,477.0,True,6.278872
primary,setting1_methylseq1000_72_945_95_1_1,methylseq,methylseq1000,small,1,3.0,with_ls,pressWR-LS,0,750.0,True,6.278872
primary,setting1_methylseq1000_72_945_95_1_1,methylseq,methylseq1000,small,1,3.0,with_ls,slack-LS,0,481.0,True,6.278872
primary,setting1_methylseq1000_72_945_95_1_1,methylseq,methylseq1000,small,1,3.0,with_ls,slackR-LS,0,768.0,True,6.278872
primary,setting1_methylseq1000_72_945_95_1_1,methylseq,methylseq1000,small,1,3.0,with_ls,slackW-LS,0,466.0,True,6.278872
primary,setting1_methylseq1000_72_945_95_1_1,methylseq,methylseq1000,small,1,3.0,with_ls,slackWR-LS,0,764.0,True,6.278872
primary,setting1_methylseq1000_72_945_95_1_1,methylseq,methylseq1000,small,1,3.0,without_ls,press,0,394.0,True,5.685425
primary,setting1_methylseq1000_72_945_95_1_1,methylseq,methylseq1000,small,1,3.0,without_ls,pressR,0,694.0,True,5.685425
primary,setting1_methylseq1000_72_945_95_1_1,methylseq,methylseq1000,small,1,3.0,without_ls,pressW,0,393.0,True,5.685425
primary,setting1_methylseq1000_72_945_95_1_1,methylseq,methylseq1000,small,1,3.0,without_ls,pressWR,0,659.0,True,5.685425
primary,setting1_methylseq1000_72_945_95_1_1,methylseq,methylseq1000,small,1,3.0,without_ls,slack,0,410.0,True,5.685425
primary,setting1_methylseq1000_72_945_95_1_1,methylseq,methylseq1000,small,1,3.0,without_ls,slackR,0,689.0,True,5.685425
primary,setting1_methylseq1000_72_945_95_1_1,methylseq,methylseq1000,small,1,3.0,without_ls,slackW,0,389.0,True,5.685425
primary,setting1_methylseq1000_72_945_95_1_1,methylseq,methylseq1000,small,1,3.0,without_ls,slackWR,0,687.0,True,5.685425
